"fips","PST045214","AGE135214","AGE295214","AGE775214","SEX255214","RHI125214","RHI225214","RHI325214","RHI425214","RHI525214","RHI625214","RHI725214","RHI825214","POP715213","POP645213","POP815213","EDU635213","EDU685213","VET605213","LFE305213","HSG010214","HSG445213","HSG096213","HSG495213","HSD410213","HSD310213","INC910213","INC110213","PVY020213","BZA010213","BZA110213","BZA115213","NES010213","SBO001207","SBO315207","SBO115207","SBO215207","SBO515207","SBO415207","SBO015207","MAN450207","WTN220207","RTN131207","AFN120207","BPS030214","POP060210","State","VoterProp"
17167,198997,6,23,15.5,52,83.2,12.4,0.2,1.9,0,2.3,2.2,81.4,84.4,3.5,5.2,92,32.5,15997,18.9,90538,70,19.1,126200,82807,2.35,29974,55449,14.2,0.0254978718272135,0.412046412759991,-1.3,0.0615888681738921,0.0864083378141379,6,0,0,0,0,28.1,0,9.2528530580863,14768,1.84349010286587,0.00216586179691151,227.4,"IL",0.601014085639482
17169,7330,4.9,20.3,19.7,47.3,95.4,3.5,0.2,0.4,0,0.6,1.8,93.9,89.1,1.1,1.8,88.9,18.6,841,25.2,3435,81,5.2,76600,3056,2.31,23656,48138,15.9,0.0211459754433834,0.163847203274216,-2,0.0663028649386085,0.0693042291950887,0,0,0,0,0,0,0,0,7647,0,0,17.3,"IL",0.648406969519053
17171,5204,5.1,22.3,18.6,51.9,98.1,0.5,0.2,0.2,0,1,1.2,97,89.6,0.6,1.1,89.8,13.7,427,24.3,2441,75.9,9.1,82900,2113,2.48,24471,49669,12.3,0.016141429669485,0.110876249039201,-8,0.0593774019984627,0.0862797847809377,0,0,0,0,0,0,0,0,6686,0.329362029208301,0,21.3,"IL",0.617285782543277
17173,22048,5.3,21.4,20.6,50.6,98.4,0.4,0.2,0.3,0,0.7,1,97.4,90.5,0.6,1.5,89.8,14.4,2239,23.3,10467,81.2,5.5,86100,8991,2.45,23069,47188,11.8,0.0201378809869376,0.183009796806967,-1.3,0.058916908563135,0.0770591436865022,0,0,0,0,0,0,0,7.13438860667634,6477,0.637926342525399,0.00145137880986938,29.5,"IL",0.587025947550937
17175,5813,4.9,20.4,24.4,50.7,97.5,0.6,0.2,0.4,0,1.2,1.1,96.5,91.9,0.7,1.6,87.9,16.7,484,26.8,2663,82,6.8,88300,2416,2.41,26843,54203,11.1,0.0201273008773439,0.171684156201617,4.7,0.0614140719077929,0,0,0,0,0,0,0,0,0,9404,0.232582143471529,0.000516084637880612,20.8,"IL",0.566655745612632
17177,46435,5.6,21.9,20.5,51.6,86.8,9.6,0.2,0.7,0,2.6,3.5,83.8,86.7,1.9,3.6,89.5,17.9,3913,20.4,21926,71.8,18.5,101800,19408,2.4,23350,43472,15.9,0.0234090664369549,0.327597717239151,-0.9,0.0637019489609131,0.0788629266716916,2.3,0,0,0,1.1,0,19.4915903951761,0,10285,0.964746419726499,0.000172283837622483,84.5,"IL",0.460379473902845
17179,135707,6,23.1,17,50.6,96.2,1.3,0.3,0.9,0,1.3,2.2,94.2,88.6,1.7,2.9,91.7,23.6,10732,20.5,58058,76,14,132000,54428,2.45,28037,56067,9.1,0.0206253177802177,0.331390422012129,-1,0.0466667157921109,0.0730249729195988,0.9,0,0,0,0,27.9,37.9175576794123,9.02764780003979,13424,2.60814843744243,0.00469393620078552,208.6,"IL",0.571595944728432
17181,17447,5.3,21,19.9,50.1,96.3,1.1,0.7,0.4,0,1.5,5.1,91.8,89,2.8,6,83.9,20.1,1591,24.5,7914,75.7,9.1,87500,6852,2.47,21719,41848,19.5,0.0196022238780306,0.193844213904969,0.9,0.0616724938384823,0.0828222617068837,0,0,0,0,4.9,0,10.092050209205,1.17521636957643,8009,0.574826617756634,0.000745113773141514,43.1,"IL",0.586659198600028
17183,79728,6.7,24,17.4,50.3,83.1,13.5,0.4,0.8,0,2.2,4.7,79.3,87.5,2.1,4.7,85.7,13.9,7337,20.8,36008,70.6,14.3,75300,31575,2.51,21225,41400,19.6,0.0183122616897451,0.295078266104756,-2.3,0.0549618703592214,0.0733117599839454,0,0,0,0,0,28.4,32.3149207304836,0,9367,1.06587397150311,7.52558699578567e-05,90.9,"IL",0.423495806795737
17185,11549,5.8,22,18.9,50.6,96.7,0.9,0.2,0.8,0,1.3,1.5,95.5,91.7,2.7,2.5,89.3,16.8,918,21.5,5529,78.7,9,80900,4785,2.45,24096,47365,12.7,0.0231188847519266,0.24452333535371,-3.2,0.0724738072560395,0.0955926920079661,0,0,0,0,0,13.2,0,7.74976188414581,8966,0.878863970906572,8.6587583340549e-05,53.5,"IL",0.561820204213485
17187,17874,6,21.6,18.4,51.2,93.7,2.4,0.5,1.8,0.1,1.5,9.4,85.1,89.1,5.5,10,87.8,20.9,1299,18.6,7673,73.4,11.9,81500,6972,2.37,21832,43536,15.8,0.0197493566073626,0.318507329081347,1.1,0.0488978404386259,0.0755287009063444,0,0,0,0,0,29.2,0,12.295233299765,7602,0.797303345641714,0.000335683115139308,32.6,"IL",0.524718951024519
17189,14337,4.5,20.7,18.4,49.9,97.7,0.8,0.1,0.4,0.1,0.9,1.6,96.2,89.3,1,3.1,89.7,20.5,1446,24,6570,80.6,5.3,107900,5882,2.44,26325,52832,10.2,0.0268535955918253,0.325800376647834,-14.7,0.0703773453302644,0,0,0,0,0,0,0,28.541117388575,18.8669177652229,13400,0.85966380693311,0.00139499197879612,26.2,"IL",0.636366139129252
17191,16543,5.7,22.5,19.8,50.7,97.6,0.6,0.2,0.7,0,0.9,1.3,96.4,90.8,1,2.3,86.4,11.8,1454,21.7,7886,79.1,6.1,75700,7063,2.34,22526,43605,14.7,0.022849543613613,0.209877289488001,-1.5,0.0761046968506317,0.0999214169134982,0,0,0,0,0,23.8,0,7.65097019887566,8814,0,6.04485280783413e-05,23.5,"IL",0.584829759395359
17193,14374,6.5,21.7,21.8,51.4,97.9,0.6,0.3,0.3,0,0.8,1.3,96.9,87.4,1.4,1.5,85.4,14.3,1374,24.9,7125,78.6,8.8,72200,6240,2.28,25375,42914,15.6,0.0265061917350772,0.237233894531794,-0.2,0.0825796577153193,0.086893001252261,0,0,0,0,0,0,0,27.845971893697,8392,0.793655210797273,6.95700570474468e-05,29.6,"IL",0.614491078595328
17195,56876,5.4,22.4,18.9,50.7,95.6,1.7,0.4,0.5,0,1.6,11.8,84.9,91.5,2.8,6,87.4,16.2,5000,19.7,25773,75.6,13.9,99400,23370,2.44,24525,47667,12,0.0218721429073775,0.310746184682467,-1.5,0.0492650678669386,0.0714361066179056,0,0,0,0,0,23.7,17.9782509318517,16.2958893030452,9676,1.06554610028835,0.000334060060482453,85.5,"IL",0.477367838734726
17197,685419,6.1,26.7,11.2,50.4,80.6,11.8,0.4,5.4,0.1,1.8,16.6,65.3,91.3,11.7,19.9,90.5,32.3,34224,32.8,239824,82.9,12.3,219400,222652,3.02,30377,76147,8,0.0209857036352946,0.29902293341737,4.5,0.0641242801848213,0.0774664840046745,6.9,0,5.2,0,5.3,29.4,19.8830233769417,16.1387282815329,10211,2.0497535084379,0.00172886949442604,809.6,"IL",0.489414938027561
17199,67008,5.9,21.9,17.6,50.3,92.7,4.3,0.4,1,0,1.6,2.4,90.7,86.7,1.8,2.9,88.9,22.5,6348,20.9,30801,72,17,93700,26819,2.41,23605,43125,15.6,0.0238031279847182,0.340138490926457,2.1,0.063962511938873,0.0877656399235912,0,0,0,0,1,27.7,10.1687559694365,0,15370,1.76998268863419,0.00171621298949379,157.9,"IL",0.544625091872761
17201,288542,6.2,23.8,15.6,51.2,81.4,12.9,0.5,2.6,0,2.6,12,70.8,86.8,7.6,12.4,86.2,21.2,21278,21.7,125536,66.9,25.8,123400,113449,2.55,24495,47072,17.5,0.0224612014888647,0.405407185089172,-0.6,0.0630202882076093,0.0820781723284652,7,0.3,2.7,0,2.4,28.9,27.4253349599018,9.09650588129285,12943,1.56714447116884,0.000481732295471716,575.2,"IL",0.518745243417758
17203,39187,6.1,24.6,16.3,50.4,97.3,0.7,0.3,0.7,0,1.1,1.8,95.7,88.6,1.1,2.3,93,27.6,2681,23.1,15367,81.6,8.6,158600,14362,2.63,30926,66639,8.8,0.0193686681807742,0.228876923469518,-5.9,0.0604792405644729,0.0603516472299487,0,0,0,0,0,0,24.5833056881109,0,7329,0.664072268864675,0.00191390001786307,73.3,"IL",0.626493425829588
18001,34791,9.4,31.3,14.4,50.5,98.2,0.4,0.3,0.3,0,0.7,4.4,94.1,90.1,0.7,16.8,84.3,14.7,1778,21.5,13098,78.9,14.4,116100,12127,2.8,20160,46695,18.1,0.020493805869334,0.330056623839499,2.9,0.0862579402719094,0.0912017475783967,0,0,0,0,0,18.6,61.1563047914691,0,10928,0.778046046391308,0.00227070219309592,101.4,"IN",0.532855436980996
18003,365918,7.2,26.3,13.1,51.2,80.9,12.1,0.5,3.5,0.1,2.8,7.2,74.9,86.6,6.2,9.7,89,26.3,23407,20.3,154477,69.8,20.5,112700,138212,2.55,25279,49370,15.3,0.0247159199602097,0.441924146940025,1.8,0.0615985002104297,0.0745850163151307,0,0.3,1.9,0,0,27.1,53.9518143409179,0,13667,1.50429877732169,0.00304713077793385,540.6,"IN",0.534749193795471
18005,80217,6.6,24.3,14.9,50.1,90.2,2.3,0.5,5.4,0.1,1.5,6.4,84.6,83.9,7.6,9.6,89.1,26.5,5460,19.1,33548,70.9,14.6,134900,30041,2.56,27359,54165,12.2,0.0227757208571749,0.543999401623097,-2.8,0.0514853459989778,0.07300198212349,0.8,0,2.7,0,0,28.8,60.3848311455178,9.31637932109154,14399,1.74132665145792,0.00316641110986449,188.7,"IN",0.472710507227349
18007,8700,6.1,25.3,16.2,50.3,97.6,1,0.2,0.3,0,1,5.4,92.6,84.2,1.6,4.7,88.9,16,638,24.9,3921,74.4,8.4,84300,3444,2.53,23049,48711,11.1,0.0216091954022989,0.165862068965517,2.9,0.0718390804597701,0,0,0,0,0,0,0,0,0,5852,0.294367816091954,0.000229885057471264,21.8,"IN",0.536706211820462
18009,12401,6.1,22.3,19.8,50.4,97.3,0.6,0.2,0.3,0,1.4,1.6,95.9,83.8,0.9,1.6,86,9.8,1135,24.4,5996,75,10.8,70400,5190,2.41,20322,39225,16,0.0187081686960729,0.219175872913475,-2.5,0.0500766067252641,0.0718490444319007,0,0,0,0,0,0,32.0202403032014,12.8098540440287,7389,0.648173534392388,0.000241915974518184,77.3,"IN",0.481237397615109
18011,61915,6.6,27,12.6,50.5,94.4,1.5,0.3,2.3,0,1.4,2.6,92.1,89.4,3.4,4.4,93.5,41,3333,24.1,25212,76.8,13.7,179000,21908,2.62,37482,67255,7.5,0.0228377614471453,0.329483969958815,15.5,0.0785108616651861,0.091447952838569,0,0,0,0,0,23.2,0,6.24070096099491,8970,0.88007752563999,0.00849551804893806,133.9,"IN",0.600314837287974
18013,14962,4.1,19.5,21.1,50.2,97.3,0.6,0.4,0.4,0,1.3,1.6,95.9,87.6,0.9,3.4,87.1,21.1,1704,35.9,8506,83,2.7,157400,5889,2.54,25833,51568,14.6,0.023325758588424,0.13246892126721,0.4,0.0951076059350354,0.130463841732389,0,0,0,0,0,27.4,0,0.287327897339928,4180,1.320211201711,0.00320812725571448,48.9,"IN",0.613230535991385
18015,19923,5.3,23.2,17.7,50.3,97.7,0.6,0.3,0.2,0,1.1,4.1,94.3,88.4,2.5,4.6,87.7,16,1694,25.7,9434,78.8,7.3,103900,7995,2.5,24531,50542,10.7,0.0190734327159564,0.224062641168499,4.6,0.061938463082869,0.0726798172965919,0,0,0,0,0,0,0,0,5153,0.924107815088089,0.00120463785574462,54.1,"IN",0.4982725158527
18017,38438,6.5,24.1,16.2,50,93.7,2,1,1.7,0.2,1.4,13.8,81.8,86.8,8.3,13.4,83.1,13.7,3138,20.1,16337,75.9,11.4,81900,14827,2.54,21700,41940,16.5,0.0193038139341277,0.322051095270305,-1.8,0.045788022269629,0.0703990842395546,0,0,0,0,0,16.6,33.8727821426713,11.4201051043238,8714,0.879364170872574,0.000312191060929289,94.5,"IN",0.472913929253557
18019,114262,6.3,23,14.3,50.9,88.9,7.4,0.4,1,0.1,2.2,5.2,84.3,88.4,3.7,5.2,86.2,18.9,8935,24.1,48986,71.6,17.9,127400,42502,2.58,24312,50496,12.2,0.021048117484378,0.391127408937354,4.8,0.0564317095797378,0.0754581575676953,0,0.5,0,0,1,26.1,18.5089793632179,9.29476991475731,16414,1.72823860951147,0.00464721429696662,295.6,"IN",0.5250748621248
18021,26562,6.1,23.1,16.6,50.8,97.7,0.6,0.3,0.4,0,1,1.3,96.5,87.9,0.5,1.5,86.6,14,1990,27,11694,76.2,7.1,91300,10230,2.59,21474,46430,15.8,0.017656802951585,0.21590994654017,-1.7,0.0550033882990739,0.0778932309314058,0,0,0,0,0,24.4,0,0,11737,0.693547172652662,0.000527068744823432,75.2,"IN",0.523592813104831
18023,32776,6.9,26.3,15.8,50.5,97.8,0.6,0.4,0.3,0,0.9,14.9,83.4,84.7,6.5,12.5,84.7,13,2051,22.1,13248,72.1,12.7,97300,11745,2.76,21554,48953,13.9,0.0176043446424213,0.2814559433732,1.5,0.0498535513790579,0.0695630949475226,0,0,0,0,1.4,26.2,69.6695447888699,0,6579,0.76479741274103,0.000732243104710764,82,"IN",0.399281136642657
18025,10655,5.3,22.4,17.2,49.3,97.7,0.5,0.4,0.2,0.1,1.1,1.4,96.5,91.1,0.7,1,80.8,12.1,814,33.2,5455,82,3.7,83300,4237,2.49,20504,39700,19.6,0.011731581417175,0.126325668700141,4.4,0.0641013608634444,0.11299859221023,0,0,0,0,0,0,0,0,3752,0,0,35.1,"IN",0.539168968636766
18027,32729,8.2,29.2,14.5,50.2,96.9,1,0.4,0.7,0.1,0.9,4.6,92.7,90.6,2.2,14.7,77.5,12.4,1942,21,12481,75.8,7.8,105500,11160,2.81,21416,47165,12.9,0.0264291606831862,0.309908643710471,-0.8,0.065141006446882,0.0716795502459592,0,0,0,0,0,17.6,19.6589568883864,4.6964160224877,12667,0.789849980139937,0.00012221577194537,73.7,"IN",0.434789513541525
18029,49506,5.5,23.6,15.3,50.2,97.4,0.7,0.2,0.5,0.1,1.1,1.2,96.4,88.6,1.1,2.2,89,17.6,3727,29.3,20238,77,11.5,160400,18556,2.66,27058,56946,9.1,0.0183412111663233,0.27532016321254,-2.5,0.0599321294388559,0.0800711024926272,0,0,0,0,0,18.7,15.8783985779501,0,10256,0,0.0013129721649901,164.1,"IN",0.579495044547988
18031,26524,6,24.8,15.4,50.6,97,0.5,0.2,1.3,0,0.9,1.8,95.5,85,1.9,2.2,87.1,13.7,1959,23.2,11231,70.6,12,112000,9792,2.61,22046,48047,14.1,0.0235258633690243,0.445558739255014,7.4,0.0599834112501885,0.0801161212486804,0,0,0,0,0,25.9,70.492271150656,0,12582,1.12581058663852,0.0018850852058513,69.1,"IN",0.504360563054897
18033,42383,6,24.7,14.8,50.2,97.5,0.5,0.3,0.6,0,1,2.7,95.1,88.1,1.1,2.8,87.9,16.3,3081,21,17624,78.7,14.6,107800,16032,2.61,22827,47247,12.4,0.0232404501804969,0.439869759101527,4.1,0.0588915367010358,0.064908099945733,0,0,0,0,0,21.7,90.1035320765401,0,9774,1.12014250996862,0.00221787037255503,116.4,"IN",0.501497772212474
18035,117074,5.1,18.9,16,51.9,89.2,7.1,0.3,1.2,0.1,2.1,2.1,87.4,73.1,2,2.9,86.9,22.5,8635,20.1,52512,63.8,21,89600,46325,2.36,20854,37474,22.3,0.019825067905769,0.323658540752003,2.9,0.0475254966943984,0.0670345251721134,2,0,0,0,0,27.1,10.9379964808583,3.62215350974597,13156,1.37361839520303,0.000837077404035055,300.1,"IN",0.461952389571725
18037,42345,6.1,24.1,15.9,50.6,97.9,0.5,0.3,0.5,0.1,0.7,6.7,91.8,91,3.6,7.9,86.9,18.9,3188,19.8,17595,78.2,12.3,133200,15890,2.59,25589,54780,8.3,0.0305821230369583,0.604959263195182,1.4,0.0647065769276184,0.0848978627937183,0,0,0,0,0,26.1,0,12.5314677057504,18509,1.38814499940961,0.0029283268390601,98,"IN",0.565528375905865
18039,201971,7.5,27.9,13.3,50.5,89.7,6.2,0.6,1.2,0.1,2.3,15.1,75.9,85.5,8.5,18.1,80.5,18.2,11289,19.4,77933,71.6,18.6,121700,70130,2.78,21109,45693,16.7,0.0240282020686138,0.555901589832204,3,0.0610137098890435,0.0796005367107159,2.5,0,1.9,0,2,22.6,78.1292413267251,15.9992870263553,12182,1.34878769724366,0.00133682558387095,426.5,"IN",0.458202857441852
18041,23468,5.3,22.6,18.4,50.5,96.9,1.6,0.2,0.3,0,1,0.9,96,83.9,0.7,2.3,77.3,8.9,2146,25,10816,72,14.9,81700,9536,2.48,18757,37391,23,0.0185358786432589,0.242713482188512,-1,0.0493437872848134,0.0636611556161582,0,0,0,0,0,25.8,20.7298448951764,3.66183739560252,8604,0.921424919038691,0.000468723367990455,112.9,"IN",0.47329278771599
18043,76179,5.8,23.2,14.5,51.4,91.1,5.5,0.3,1.1,0,2,2.9,88.7,87.7,2.8,4.2,88,22.6,6110,22.7,32300,71.8,17.3,150400,29087,2.54,27185,53961,13.3,0.0233266385749353,0.342430328568241,-3.4,0.0656480132319931,0,0,0,0,0,0,0,20.4564249990155,18.646385486814,10813,0,0.00186403076963468,504.1,"IN",0.592645419560071
18045,16658,5.8,22.6,19.2,50.2,97.7,0.4,0.4,0.3,0.1,1.1,2.6,95.4,84.9,1.3,2.8,85.5,11.9,1261,25.7,7801,76.5,6.7,88800,6925,2.44,23063,45884,11.9,0.019330051626846,0.261015728178653,-4.3,0.0564893744747269,0.0765998319125945,0,0,0,0,0,0,29.9221995437628,7.48973466202425,8336,0.721155000600312,0.000120062432464882,43.6,"IN",0.53461908719666
18047,22934,5.7,24.7,15.6,49.8,98.1,0.4,0.2,0.6,0,0.7,1.1,97.1,91,0.8,1.9,85.4,18.1,1464,31.4,9563,79.4,7.1,150100,8551,2.67,24085,49516,13.5,0.0178337839016308,0.226170750850266,-1.5,0.0701142408650911,0.0805790529345077,0,0,0,0,0,16.7,0,0.812156623353972,7407,1.24138833173454,0.00152611842678992,60.1,"IN",0.598055439646605
18049,20500,6.1,23.9,17.6,50,96.5,0.8,0.8,0.6,0,1.2,5.1,92.2,85.3,2.9,7.5,84.1,12.7,1634,22.7,9653,76.5,7.3,95600,8221,2.49,21226,40168,15.5,0.0230731707317073,0.262975609756098,-1.8,0.0679024390243902,0.10590243902439,0,0,0,0,0,26,25.5767317073171,3.03063414634146,9931,0,0.000731707317073171,56.6,"IN",0.508701644178071
18051,33759,6,23.2,16.5,50.1,95.4,2.1,0.3,0.4,0,1.8,1.6,94.1,87.7,1,2,90.1,16.1,2474,21.2,14729,77.8,9.9,104400,13094,2.5,24258,49329,11.5,0.0208833200035546,0.516899197251103,4.5,0.05029769839154,0.0699072839835303,0,0,0,0,0,24.2,0,0,13501,1.14046624603809,0.003584229390681,68.7,"IN",0.555985996326905
18053,68569,5.5,20.8,17.7,52.2,89.1,7.3,0.4,0.8,0,2.4,4,85.6,85.6,1.5,2.9,85.7,16.8,5887,18.9,30288,69.7,14.6,80100,26981,2.39,20516,39747,18.6,0.019352768743893,0.425410899969374,1.6,0.0473683442955271,0.0668086161384882,2.5,1,1.2,0,0,0,24.3568230541498,0,11121,1.28418089807347,0.000991701789438376,169.2,"IN",0.455505926272599
18055,32726,5.4,22.6,18,50.1,97.9,0.3,0.4,0.4,0,1,1.3,96.8,87.7,0.7,1.2,84.6,12.1,3065,29.4,15051,78.4,6.8,88800,12894,2.53,22235,43980,14,0.0176923547026829,0.152508708672004,-4.1,0.0559188412882723,0.0710444295055919,0,0,0,0,0,0,0,0,6924,0.596192629713378,0,61.1,"IN",0.505212727839215
18057,302623,6.8,28.5,10.4,51.2,88.2,4.1,0.2,5.6,0.1,1.8,3.8,84.9,86.9,7.2,9.3,96.3,55.1,15778,26.5,116286,79.2,15.9,215600,103234,2.73,39521,82468,5.1,0.0267031917600447,0.377357305954934,3.6,0.0818774514825377,0.0932149902684198,1.8,0,3.1,0,1.4,27.6,5.18772532160477,9.18454975332344,12582,1.44455642829527,0.0121735624853365,696.4,"IN",0.621761863967513
18059,71978,5.5,24.1,15.1,50.9,95.2,2.3,0.3,0.9,0,1.3,2.1,93.4,88.4,1.5,2.2,92.6,26.3,5381,26.3,28881,80.2,12.8,155400,26071,2.68,28111,62981,7.6,0.0185195476395565,0.2744727555642,2.2,0.0672010892217066,0.0895968212509378,0,0.6,0,0,0,27.5,17.4502903665009,7.22348495373586,8584,0.921198143877296,0.00548778793520242,228.8,"IN",0.586714920321687
18061,39299,5.4,22.6,16,50.1,97.5,0.6,0.3,0.4,0,1.1,1.8,96,91.3,1.1,2,87.6,14.9,3337,30.2,16665,81.2,6.8,122100,14499,2.67,23244,50510,13.2,0.0165653070052673,0.224051502582763,2,0.0655232957581618,0.0941754243110512,2.1,0,1,0,1.3,27.1,10.450265910074,2.50835899132293,10862,0,0.00213745896842159,81.2,"IN",0.566418736417736
18063,156056,6,25.9,12.3,50.2,89.4,6,0.3,2.5,0.1,1.7,3.5,86.4,87.9,4.2,5.7,93.5,32.2,10552,25.9,58326,82.4,11.2,159800,52946,2.75,29830,68297,5,0.0189291023735069,0.329125442148972,2.4,0.0645217101553289,0.0754280514687035,2.4,0,3.8,0,0.9,25,18.0667324550161,16.1528489772902,15496,1.4587519864664,0.00733710975547239,357.4,"IN",0.565629681223813
18065,48995,4.9,20.9,18,48.3,95.4,2.7,0.2,0.4,0,1.4,1.6,93.9,84.2,0.9,2,85.8,14.9,4313,27.3,21139,73.3,14.8,94200,18367,2.5,20309,40679,17,0.0169609143790183,0.21567506888458,0.9,0.0494744361669558,0.0580875599550975,0,0,1.1,0,0,29.3,20.9525257679355,3.67876313909583,9706,0.738544749464231,0.000367384426982345,126.2,"IN",0.476041248307156
18067,82982,6.1,23,18,51.7,88.6,7.3,0.4,1.1,0,2.6,3.1,86,83.8,2,4.2,88.8,20,7482,20.4,38688,70.5,17.3,98500,34544,2.36,24071,43590,16.7,0.0211250632667325,0.372152997035502,3.8,0.0510110626400906,0.0692680340314767,0,0,0,0,0,28.8,35.226735918633,3.85076281603239,14264,1.81341736762189,0.00168711286785086,282.4,"IN",0.553726719642219
18069,36706,5.8,22.4,15.9,50.8,97.2,0.6,0.5,0.6,0,1.1,2.1,95.4,85.5,1.5,2.3,88.5,16.9,2703,20.8,15879,77.4,10.4,97100,14138,2.52,22601,46148,12,0.0237563341143137,0.352067781834033,3,0.0520895766359723,0.0761455892769574,0,0,0,0,0,19.1,40.2832506947093,0,8651,1.20601536533537,0.0014439056285076,97,"IN",0.542693376907958
18071,43705,6.9,24.2,15.3,50.2,95.9,1,0.3,1.3,0.2,1.2,6.4,90.1,85.7,5.6,7.1,86.2,14.5,2815,20.3,18524,73,12.5,117100,16713,2.52,22568,46501,13,0.0228806772680471,0.410159020707013,-0.6,0.0495824276398581,0.0749113373755863,0,0,0,0,0,19.9,59.1580368378904,0,12572,1.33689509209473,0.00407276055371239,83.2,"IN",0.490727137660478
18073,33475,5.9,24.5,15.8,50.2,97.3,0.9,0.3,0.4,0.1,1,5.9,91.7,88.4,2.3,5.3,87.2,14.9,2515,26.6,13349,79.6,9.9,146200,11924,2.71,24297,57500,7.7,0.0222255414488424,0.256579536967886,-1.2,0.0534428678117998,0.0763853622106049,0,0,0,0,0,0,17.9556086631815,4.88056758775205,12531,1.01389096340553,0.00152352501867065,59.8,"IN",0.499611749402787
18075,21179,7,26.1,16.5,50.7,98.1,0.4,0.2,0.5,0,0.9,3,95.3,89.7,1.1,4.6,84.1,10,1392,20.6,9194,76,9.3,79300,8179,2.57,19236,40235,14.7,0.0189338495679683,0.290948581141697,-5,0.0627980546768025,0.0549128854053544,0,0,0,0,0,26.6,39.4320317295434,19.5332640823457,6543,0,0.000991548231738987,55.4,"IN",0.492355865312239
18077,32494,5.4,21.3,16.3,51.8,95.6,2,0.3,0.8,0,1.4,2.5,93.4,85.5,2,3.4,83.9,17.8,2668,22,14320,72.6,13.8,111500,12668,2.38,21524,43795,13.6,0.020865390533637,0.339385732750662,1.7,0.0540099710715824,0.0815842924847664,0,0,0,0,0,0,45.453868406475,0,11801,1.32818366467656,0.000892472456453499,89.9,"IN",0.501470743616513
18079,28000,6.2,24.2,14.8,49.8,97.5,0.9,0.2,0.3,0,1.1,2.3,95.3,84.7,1.2,2.8,85.3,9.6,2203,25.5,12063,75.9,6.3,89700,10632,2.63,20109,44128,16.7,0.0144285714285714,0.224285714285714,-1.2,0.0519285714285714,0.0909285714285714,0,0,1.1,0,0,0,13.4701071428571,0,7956,0.57425,0.00167857142857143,75.7,"IN",0.467866566151527
18081,147538,6.5,25.4,13.8,50.7,93.7,1.9,0.3,2.5,0.1,1.5,3.4,90.8,85.9,3.8,5.7,91,26.8,9895,26.1,58738,72.6,17.4,144300,52239,2.66,28575,61231,10.6,0.0206455286095786,0.292277243828709,1.5,0.0622483699114804,0.0810435277691171,0,0,3.1,0,0.8,26.6,10.9117718824981,4.62478819016118,15169,1.41268690100178,0.00452764711464165,435.8,"IN",0.51076040318163
18083,37938,6.2,21.2,16.7,49.3,94.5,3.1,0.3,0.8,0,1.2,1.8,92.9,83.8,1.3,2.1,86.2,14.1,2712,19.6,16974,67.4,16.2,84100,14738,2.4,21047,42119,14,0.0241710158679951,0.346591807686225,-3.9,0.0494227423691286,0.0635510569877168,0,0,1.9,0,0,23.7,20.4096156887553,8.47495914386631,12463,1.4972059676314,0.000896199061626865,74.5,"IN",0.496401689853041
18085,78564,6.5,24.7,15,50.1,96.1,1.1,0.4,1.2,0.1,1.2,8,88.6,87.6,4.1,10.6,85.8,20.3,4941,20.9,37557,77.7,10.9,132200,29705,2.56,24881,50859,11.9,0.0243623033450435,0.43873784430528,2.2,0.0623186192149076,0.0849498498039815,0,0,0,0,0,23.4,72.6192149075913,0,10423,1.17430375235477,0.00332213227432412,145.6,"IN",0.497221946692128
18087,38436,9.6,33.6,12.6,49.6,98.2,0.5,0.3,0.4,0,0.7,3.9,94.5,91.3,1.9,40,62.1,10.3,1778,22.5,14378,78.9,6.7,160200,11833,3.13,19356,47617,16.5,0.020865854927672,0.295530232074097,7.5,0.0892132375897596,0.093558122593402,0,0,0,0,0,21.1,41.6882089707566,2.72060047871787,7498,0.880970964720574,0.00314809033198043,97.8,"IN",0.35750244186236
18089,490228,6.3,24.4,14.6,51.6,70.9,25.3,0.5,1.5,0.1,1.8,18.1,54.7,87.5,6.7,14.5,87,19.8,32821,27.6,210362,69.6,21.7,136600,182080,2.68,23918,49035,17.8,0.0200784124937784,0.342044926034417,2,0.0558495230790571,0.0696920616529452,18.6,0.5,2.5,0,6.7,31.1,44.7026016465808,6.83113367657498,14455,2.18095661610516,0.00185219938477606,994.1,"IN",0.53754547122939
18091,111444,5.9,22,15.8,48.2,85.5,11.4,0.4,0.6,0,2.1,6.1,80.1,85.2,3,5.3,86.5,17.3,8961,22.3,48769,72.7,17.2,122800,42690,2.41,22852,47538,16.5,0.0206291949319838,0.314435949894117,1.5,0.051568500771688,0.0656293743943146,0,0,1,0,1.3,0,21.2126269695991,7.68281827644377,12355,3.49649151143175,0.00112163956785471,186.3,"IN",0.491370162684904
18093,45704,5.6,22.3,18.2,50.5,97.3,0.5,0.4,0.6,0,1.1,1.6,95.9,89.6,1.4,2.7,84.1,13.7,4192,26,20923,78.3,9.2,98200,18592,2.44,22169,42627,15.2,0.0183353754594784,0.25704533520042,0.7,0.0540434097671976,0.079095921582356,0,0,1.1,0,1.5,19.4,15.6759583406266,0,10481,0.940180290565377,0.000918956765272186,102.7,"IN",0.490003268753488
